1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:new_sent	1_anno_scriptorium:norm	1_anno_scriptorium:orig	1_anno_scriptorium:pos	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lang	2_anno_scriptorium:lemma	2_anno_scriptorium:new_sent	2_anno_scriptorium:norm	2_anno_scriptorium:orig	2_anno_scriptorium:pos
142128	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	142131	ϩⲓ	case	'NULL'	ϩⲓ	'NULL'	ϩⲓ	'NULL'	PREP
673237	ⲕ	nsubj	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERS	673243	ϩⲟⲙⲟ ⲗⲟⲅⲉⲓ	advcl	'NULL'	ϩⲟⲙⲟⲗⲟⲅⲉⲓ	'NULL'	ϩⲟⲙⲟⲗⲟⲅⲉⲓ	'NULL'	V
684621	ⲕ	nsubj	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERS	684624	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	'NULL'	PREP
684676	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	684679	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	'NULL'	PREP
688085	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	688088	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	'NULL'	PREP
688093	ⲛⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲛⲉⲕ	'NULL'	PPOS	688097	ϩⲃⲏⲩⲉ	obl	'NULL'	ϩⲱⲃ	'NULL'	ϩⲃⲏⲩⲉ	'NULL'	N
691474	ⲕ	nsubj	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERS	691477	ϩⲟⲡ	root	'NULL'	ϩⲱⲡ	'NULL'	ϩⲟⲡ	'NULL'	V
700173	ⲃⲱⲕ	ccomp	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	'NULL'	V	700178	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	'NULL'	PREP
705016	ⲃⲱⲕ	advcl	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	'NULL'	V	705019	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	'NULL'	PREP
705344	ⲃⲱⲕ	root	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	'NULL'	V	705347	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	'NULL'	PREP
709482	ⲕ	nsubj	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERS	709487	ϩⲩⲡⲟⲕⲓⲥⲑⲁⲓ	root	'NULL'	ϩⲩⲡⲟⲕⲓⲥⲑⲁⲓ	'NULL'	ϩⲩⲡⲟⲕⲓⲥⲑⲁⲓ	'NULL'	V
976432	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	true	ⲁⲛⲟⲕ	'NULL'	PPERI	976439	ϩⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱ	'NULL'	IMOD
981823	ⲡⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲡⲉⲕ	'NULL'	PPOS	981828	ϩⲟ	obl	'NULL'	ϩⲟ	'NULL'	ϩⲟ	'NULL'	N
981956	ⲕ	det	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	981959	ϩⲁ	case	'NULL'	ϩⲁ	'NULL'	ϩⲁ	'NULL'	PREP
988846	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	true	ⲁⲛⲟⲕ	'NULL'	PPERI	988853	ϩⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱ	'NULL'	IMOD
1621459	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	'NULL'	PPOS	1621463	ϩⲙϩⲁⲗ	nmod	'NULL'	ϩⲙϩⲁⲗ	'NULL'	ϩⲙϩⲁⲗ	'NULL'	N
1621524	ⲛⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲛⲉⲕ	'NULL'	PPOS	1621528	ϩⲙϩⲁⲗ	nmod	'NULL'	ϩⲙϩⲁⲗ	'NULL'	ϩⲙϩⲁⲗ	'NULL'	N
1624286	ⲛⲕⲟⲧⲕ	xcomp	ⲛⲕⲟⲧⲕ	'NULL'	ⲛⲕⲟⲧⲕ	'NULL'	V	1624290	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	'NULL'	PREP
1624495	ⲛⲕⲟⲧⲕ	acl	ⲛⲕⲟⲧⲕ	'NULL'	ⲛⲕⲟⲧⲕ	'NULL'	V	1624498	ϩⲁⲣⲁⲧ	case	'NULL'	ϩⲁⲣⲁⲧ	'NULL'	ϩⲁⲣⲁⲧ	'NULL'	PREP
1624587	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	'NULL'	PPOS	1624592	ϩⲙϩⲁⲗ	appos	'NULL'	ϩⲙϩⲁⲗ	'NULL'	ϩⲙϩⲁⲗ	'NULL'	N
1624614	ⲡⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲡⲉⲕ	'NULL'	PPOS	1624618	ϩⲟⲓⲧⲉ	nmod	'NULL'	ϩⲟⲉⲓⲧⲉ	'NULL'	ϩⲟⲓⲧⲉ	'NULL'	N
1624637	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	'NULL'	PPOS	1624641	ϩⲙϩⲁⲗ	obl	'NULL'	ϩⲙϩⲁⲗ	'NULL'	ϩⲙϩⲁⲗ	'NULL'	N
1625369	ⲛⲕⲟⲧⲕ	root	ⲛⲕⲟⲧⲕ	'NULL'	ⲛⲕⲟⲧⲕ	'NULL'	V	1625372	ϩⲁⲣⲁⲧ	case	'NULL'	ϩⲁⲣⲁⲧ	'NULL'	ϩⲁⲣⲁⲧ	'NULL'	PREP
1626831	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	true	ⲁⲛⲟⲕ	'NULL'	PPERI	1626840	ϩⲱ	obl:npmod	'NULL'	ϩⲱⲱ_ⲁⲛⲟⲕ	'NULL'	ϩⲱ	'NULL'	IMOD_PPERO
1963021	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	1963024	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	'NULL'	PREP
1965997	ⲕ	obj	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	1966000	ϩⲉⲛ	det	'NULL'	ⲟⲩ	'NULL'	ϩⲉⲛ	'NULL'	ART
1968609	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	true	ⲁⲛⲟⲕ	'NULL'	PPERI	1968617	ϩⲱ	obl:npmod	'NULL'	ϩⲱⲱ_ⲁⲛⲟⲕ	'NULL'	ϩⲱ	'NULL'	IMOD_PPERO
1970039	ⲕ	obj	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	1970042	ϩⲉⲓⲧⲛ	case	'NULL'	ϩⲓⲧⲛ	'NULL'	ϩⲓⲧⲛ	'NULL'	PREP
1990927	ⲕ	det	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	1990930	ϩⲱⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱⲱ	'NULL'	IMOD
1990936	ⲕ	det	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	1990939	ϩⲁⲣⲟ	case	'NULL'	ϩⲁ	'NULL'	ϩⲁⲣⲟ	'NULL'	PREP
1991028	ⲛⲕⲟⲧⲕ	conj	ⲛⲕⲟⲧⲕ	'NULL'	ⲛⲕⲟⲧⲕ	'NULL'	V	1991034	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	'NULL'	PREP
1997075	ⲁ̣ ⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	true	ⲁⲛⲟⲕ	'NULL'	PPERI	1997085	ϩⲱ	obl:npmod	'NULL'	ϩⲱⲱ_ⲁⲛⲟⲕ	'NULL'	ϩⲱ	'NULL'	IMOD_PPERO
1998344	ⲕ	obj	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	1998347	ϩⲓⲧⲛ̄	case	'NULL'	ϩⲓⲧⲛ	'NULL'	ϩⲓⲧⲛ	'NULL'	PREP
2018716	ⲛⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲛⲉⲕ	ⲛⲉⲕ	PPOS	2018719	ϩⲱⲧⲃ	ccomp	'NULL'	ϩⲱⲧⲃ	'NULL'	ϩⲱⲧⲃ	ϩⲱⲧⲃ	N
2019161	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2019163	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2021169	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	ⲧⲉⲕ	PPOS	2021172	ϩⲏ	obl	'NULL'	ϩⲏ	'NULL'	ϩⲏ	ϩⲏ	N
2021330	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	ⲧⲉⲕ	PPOS	2021333	ϩⲃⲟⲩⲣ	nsubj	'NULL'	ϩⲃⲟⲩⲣ	'NULL'	ϩⲃⲟⲩⲣ	ϩⲃⲟⲩⲣ	N
2021414	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2021416	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2021688	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2021690	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2022528	ⲡⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲡⲉⲕ	ⲡⲉⲕ	PPOS	2022531	ϩⲟ	obj	'NULL'	ϩⲟ	'NULL'	ϩⲟ	ϩⲟ	N
2022608	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2022610	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2037042	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	ⲧⲉⲕ	PPOS	2037045	ϩⲏ	obl	'NULL'	ϩⲏ	'NULL'	ϩⲏ	ϩⲏ	N
2037064	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	ⲧⲉⲕ	PPOS	2037067	ϩⲓⲏ	obj	'NULL'	ϩⲓⲏ	'NULL'	ϩⲓⲏ	ϩⲓⲏ	N
2038314	ⲕ	nsubj	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERS	2038316	ϩⲟⲡ	advcl	'NULL'	ϩⲱⲡ	'NULL'	ϩⲟⲡ	ϩⲟⲡ	V
2050609	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2050611	ϩⲓϫⲛ	case	'NULL'	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲛ	ϩⲓϫⲛ	PREP
2052533	ⲙⲛⲧ ⲛⲟⲉⲓⲕ	appos	ⲙⲛⲧⲛⲟⲉⲓⲕ	'NULL'	ⲙⲛⲧⲛⲟⲉⲓⲕ	ⲙⲛⲧⲛⲟⲉⲓⲕ	N	2052537	ϩⲉⲛ	det	'NULL'	ⲟⲩ	'NULL'	ϩⲉⲛ	ϩⲉⲛ	ART
2063777	ⲛⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲛⲉⲕ	ⲛⲉⲕ	PPOS	2063780	ϩⲱⲧⲃ	dislocated	'NULL'	ϩⲱⲧⲃ	'NULL'	ϩⲱⲧⲃ	ϩⲱⲧⲃ	N
2063862	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	ⲧⲉⲕ	PPOS	2063864	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2064008	ⲛⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲛⲉⲕ	ⲛⲉⲕ	PPOS	2064011	ϩⲩⲡⲁⲣⲭⲟⲛⲧⲁ	obj	Greek	ϩⲩⲡⲁⲣⲭⲟⲛⲧⲁ	'NULL'	ϩⲩⲡⲁⲣⲭⲟⲛⲧⲁ	ϩⲩⲡⲁⲣⲭⲟⲛⲧⲁ	N
2065243	ⲃⲱⲕ	ccomp	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	VIMP	2065245	ϩⲱⲧ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱⲧ	ϩⲱⲧ	IMOD
2065532	ⲃⲱⲕ	ccomp	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	VIMP	2065534	ϩⲱⲧ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱⲧ	ϩⲱⲧ	IMOD
2066092	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	ⲧⲉⲕ	PPOS	2066094	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2066692	ⲕ	nmod	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2066694	ϩⲣⲁⲓ	advmod	'NULL'	ϩⲣⲁⲓ	'NULL'	ϩⲣⲁⲓ	ϩⲣⲁⲓ	ADV
2070014	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	'NULL'	ⲁⲛⲟⲕ	ⲁⲛⲟⲕ	PPERI	2070016	ϩⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱ	ϩⲱ	IMOD
2070063	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	'NULL'	ⲁⲛⲟⲕ	ⲁⲛⲟⲕ	PPERI	2070066	ϩⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱ	ϩⲱ	IMOD
2070430	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	'NULL'	ⲁⲛⲟⲕ	ⲁⲛⲟⲕ	PPERI	2070432	ϩⲱⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱⲱ	ϩⲱⲱ	IMOD
2074979	ⲡⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲡⲉⲕ	ⲡⲉⲕ	PPOS	2074982	ϩⲏⲧ	obl	'NULL'	ϩⲏⲧ	'NULL'	ϩⲏⲧ	ϩⲏⲧ	N
2075117	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	ⲧⲉⲕ	PPOS	2075119	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2085425	ⲕ	nsubj	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERS	2085427	ϩⲕⲁⲉⲓⲧ	acl	'NULL'	ϩⲕⲟ	'NULL'	ϩⲕⲁⲉⲓⲧ	ϩⲕⲁⲉⲓⲧ	VSTAT
2086021	ⲕ	nsubj	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERS	2086023	ϩⲕⲁⲉⲓⲧ	acl	'NULL'	ϩⲕⲟ	'NULL'	ϩⲕⲁⲉⲓⲧ	ϩⲕⲁⲉⲓⲧ	VSTAT
2086068	ⲉⲕ	conj	ⲉⲕ	'NULL'	ⲉⲕ	ⲉⲕ	N	2086071	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2092055	ⲛⲧⲟⲕ	ccomp	ⲛⲧⲟⲕ	'NULL'	ⲛⲧⲟⲕ	ⲛⲧⲟⲕ	PPERI	2092057	ϩⲱⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱⲱ	ϩⲱⲱ	IMOD
2098350	ⲃⲱⲕ	root	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	2098352	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2098498	ⲃⲱⲕ	root	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	2098500	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2099745	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	'NULL'	PPOS	2099751	ϩⲓⲏ	obj	'NULL'	ϩⲓⲏ	'NULL'	ϩⲓⲏ	'NULL'	N
2105402	ⲙⲟⲕⲙⲉⲕ	advcl	ⲙⲟⲕⲙⲉⲕ	'NULL'	ⲙⲟⲕⲙⲉⲕ	'NULL'	V	2105405	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	'NULL'	PREP
2105574	ⲙⲟⲕⲙⲉⲕ	ccomp	ⲙⲟⲕⲙⲉⲕ	'NULL'	ⲙⲟⲕⲙⲉⲕ	'NULL'	V	2105577	ϩⲣⲁⲓ	advmod	'NULL'	ϩⲣⲁⲓ	'NULL'	ϩⲣⲁⲓ	'NULL'	ADV
2111970	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	2111973	ϩⲓⲃⲟⲗ	advmod	'NULL'	ϩⲓⲃⲟⲗ	'NULL'	ϩⲓⲃⲟⲗ	'NULL'	ADV
2116656	ⲛⲕⲟⲧⲕ	advcl	ⲛⲕⲟⲧⲕ	'NULL'	ⲛⲕⲟⲧⲕ	'NULL'	V	2116659	ϩⲓϫⲛ	case	'NULL'	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲛ	'NULL'	PREP
2118563	ⲡⲉⲭ	det	ⲡⲉⲕ	'NULL'	ⲡⲉⲕ	'NULL'	PPOS	2118567	ⲏⲧ	obl	'NULL'	ϩⲏⲧ	'NULL'	ϩⲏⲧ	'NULL'	N
2119856	ⲕ	det	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	2119859	ϩⲓϫⲱ	case	'NULL'	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲱ	'NULL'	PREP
2121121	ⲃⲱⲕ	parataxis	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	'NULL'	V	2121126	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	'NULL'	PREP
2140294	ϫⲉⲕ	ccomp	ϫⲱⲱⲕⲉ	'NULL'	ϫⲉⲕ	'NULL'	V	2140297	ϩⲱⲃ	obj	'NULL'	ϩⲱⲃ	'NULL'	ϩⲱⲃ	'NULL'	N
2141780	ⲕ	det	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	2141783	ϩⲁⲣⲟ	case	'NULL'	ϩⲁ	'NULL'	ϩⲁⲣⲟ	'NULL'	PREP
2147716	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	2147719	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	'NULL'	PREP
2150149	ⲕ	nmod	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	2150152	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	'NULL'	PREP
2156019	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	'NULL'	ⲁⲛⲟⲕ	'NULL'	PPERI	2156024	ϩⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱ	'NULL'	IMOD
2156615	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	'NULL'	ⲁⲛⲟⲕ	'NULL'	PPERI	2156618	ϩⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱ	'NULL'	IMOD
2160733	ⲡⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲡⲉⲕ	'NULL'	PPOS	2160737	ϩⲏⲧ	obl	'NULL'	ϩⲏⲧ	'NULL'	ϩⲏⲧ	'NULL'	N
2160904	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	'NULL'	PPOS	2160907	ϩⲉ	obl	'NULL'	ϩⲉ	'NULL'	ϩⲉ	'NULL'	N
2175676	ⲛⲧⲟⲕ	dislocated	ⲛⲧⲟⲕ	'NULL'	ⲛⲧⲟⲕ	'NULL'	PPERI	2175679	ϩⲱⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱⲱ	'NULL'	IMOD
2179594	ⲕ	obj	ⲛⲧⲟⲕ	'NULL'	ⲕ	'NULL'	PPERO	2179598	ϩⲓⲟⲙⲟⲓⲱⲥ	advmod	'NULL'	ϩⲟⲙⲟⲓⲱⲥ	true	ϩⲟⲙⲟⲓⲱⲥ	'NULL'	ADV
2186197	ⲱⲥⲕ	advcl	ⲱⲥⲕ	'NULL'	ⲱⲥⲕ	ⲱⲥⲕ	V	2186199	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2190182	ⲃⲱⲕ	root	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	2190184	ϩⲱⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱⲱ	ϩⲱⲱ	IMOD
2192256	ⲡⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲡⲉⲕ	ⲡⲉⲕ	PPOS	2192259	ϩⲙϩⲁⲗ	obj	'NULL'	ϩⲙϩⲁⲗ	'NULL'	ϩⲙϩⲁⲗ	ϩⲙϩⲁⲗ	N
2206149	ⲡⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲡⲉⲕ	ⲡⲉⲕ	PPOS	2206152	ϩⲟⲓⲧⲉ	obj	'NULL'	ϩⲟⲉⲓⲧⲉ	'NULL'	ϩⲟⲓⲧⲉ	ϩⲟⲓⲧⲉ	N
2210432	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	ⲧⲉⲕ	PPOS	2210435	ϩⲏ	obl	'NULL'	ϩⲏ	'NULL'	ϩⲏ	ϩⲏ	N
2210448	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	ⲧⲉⲕ	PPOS	2210452	ϩⲓⲏ	obj	'NULL'	ϩⲓⲏ	'NULL'	ϩⲓⲏ	ϩⲓⲏ	N
2212327	ⲃⲱⲕ	xcomp	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	2212330	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2216947	ⲃⲱⲕ	xcomp	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	2216950	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2222666	ⲁⲗⲟⲕ	ccomp	ⲁⲗⲟⲕ	'NULL'	ⲁⲗⲟⲕ	ⲁⲗⲟⲕ	VIMP	2222668	ϩⲁ	case	'NULL'	ϩⲁ	'NULL'	ϩⲁ	ϩⲁ	PREP
2224484	ⲕ	nsubj	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERS	2224486	ϩⲉⲡ	advcl	'NULL'	ϩⲱⲡ	'NULL'	ϩⲉⲡ	ϩⲉⲡ	V
2225076	ⲡⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲡⲉⲕ	ⲡⲉⲕ	PPOS	2225079	ϩⲏⲧ	obl	'NULL'	ϩⲏⲧ	'NULL'	ϩⲏⲧ	ϩⲏⲧ	N
2225141	ⲧⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲧⲉⲕ	ⲧⲉⲕ	PPOS	2225143	ϩⲉ	nmod	'NULL'	ϩⲉ	'NULL'	ϩⲉ	ϩⲉ	N
2225964	ⲃⲱⲕ	ccomp	ⲃⲱⲕ	'NULL'	ⲃⲱⲕ	ⲃⲱⲕ	V	2225966	ϩⲱⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱⲱ	ϩⲱⲱ	IMOD
2227162	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	true	ⲁⲛⲟⲕ	ⲁⲛⲟⲕ	PPERI	2227166	ϩⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱ	ϩⲱ	IMOD
2229624	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2229626	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2236014	ⲡⲉⲕ	det	ⲡⲉⲕ	'NULL'	ⲡⲉⲕ	ⲡⲉⲕ	PPOS	2236017	ϩⲁⲉ	nmod	'NULL'	ϩⲁⲉ	'NULL'	ϩⲁⲉ	ϩⲁⲉ	N
2236677	ⲕ	obj	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2236679	ϩⲁⲣⲟ	case	'NULL'	ϩⲁ	'NULL'	ϩⲁⲣⲟ	ϩⲁⲣⲟ	PREP
2240140	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2240142	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2240233	ⲟⲓⲕ	obj	ⲟⲉⲓⲕ	'NULL'	ⲟⲉⲓⲕ	ⲟⲓⲕ	N	2240235	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
2240508	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2240510	ϩⲱⲥⲉⲓ	case	'NULL'	ϩⲱⲥⲉⲓ	'NULL'	ϩⲱⲥⲉⲓ	ϩⲱⲥⲉⲓ	PREP
2240590	ⲕ	obl	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2240592	ϩⲱⲥⲉⲓ	case	'NULL'	ϩⲱⲥⲉⲓ	'NULL'	ϩⲱⲥⲉⲓ	ϩⲱⲥⲉⲓ	PREP
2245225	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	true	ⲁⲛⲟⲕ	ⲁⲛⲟⲕ	PPERI	2245229	ϩⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱ	ϩⲱ	IMOD
2246626	ⲁⲛⲟⲕ	dislocated	ⲁⲛⲟⲕ	'NULL'	ⲁⲛⲟⲕ	ⲁⲛⲟⲕ	PPERI	2246629	ϩⲙ	case	'NULL'	ϩⲛ	'NULL'	ϩⲙ	ϩⲙ	PREP
2254800	ⲛⲧⲟⲕ	dislocated	ⲛⲧⲟⲕ	'NULL'	ⲛⲧⲟⲕ	ⲛⲧⲟⲕ	PPERI	2254802	ϩⲱⲱ	advmod	'NULL'	ϩⲱⲱ	'NULL'	ϩⲱⲱ	ϩⲱⲱ	IMOD
2255010	ⲕ	obj	ⲛⲧⲟⲕ	'NULL'	ⲕ	ⲕ	PPERO	2255012	ϩⲛ	case	'NULL'	ϩⲛ	'NULL'	ϩⲛ	ϩⲛ	PREP
